"Date","Area","OSgrid","longitude","latitude","Alt","Aspect","Incline","Location","Obs","FAH","OAH","Air.Temp","Wind.Dir","Wind.Speed","Cloud","Precip.Code","Drift","Total.Snow.Depth","Foot.Pen","Ski.Pen","Rain.at.900","Summit.Air.Temp","Summit.Wind.Dir","Summit.Wind.Speed","Max.Temp.Grad","Max.Hardness.Grad","No.Settle","Snow.Index","Insolation","Crystals","Wetness","AV.Cat","Snow.Temp"
2018-01-02 12:00:00,"Torridon","NG973594",-5.39195771845431,57.5790218387263,"600",120,27,"Coire an Laoigh, Beinn Eighe","Cube","Moderate","Moderate","0.5",10,15,100,"4 - Light Showers","1",45,11,0,0,-1,135,14,0.5,1,30,0,3,0,1,0,-0.2
2018-01-03 11:30:00,"Torridon","NG943594",-5.44203218070304,57.5776659675465,"450",200,17,"Coinneach Mhor, Beinn Eighe","Cube","Moderate","Moderate","3",0,0,100,"2 - Trace","0",47,17,0,0,1.1,180,15,0,2,34,0,3,0,1,0,-0.1
2018-01-04 11:30:00,"Torridon","NG993607",-5.35964781863788,57.5915717539971,"520",80,27,"Creag Dhubh, Beinn Eighe","Cube","Moderate","Moderate","0.9",0,0,100,"0 - None","0",47,17,0,0,-1.6,90,19,0.2,2,36,0,3,0,1,0,0
2018-01-05 11:36:00,"Torridon","NG968594",-5.400303772554,57.5787972369289,"748",127,23,"Coire an Laoigh, Beinn Eighe","AC","Moderate","Moderate","-1.1",105,7,100,"2 - Trace","1",65,5,0,0,-1.6,90,22,0.4,2,36,0,3,0,1,0,-0.6
2018-01-06 11:21:00,"Torridon","NG981634",-5.38193545940083,57.6152469498266,"711",140,31,"Meall a' Ghiuthais","AC","Moderate","Moderate","-3.6",34,12,60,"0 - None","0",43,10,0,0,-3.2,45,8,1.9,4,38,0,3,0,1,0,-2.4
2018-01-07 11:13:00,"Torridon","NG966597",-5.40389360349882,57.5813972009984,"943",192,28,"Spidean Coire nan Clach, Beinn Eighe.","AC","Moderate","Moderate","-5.3",204,5,50,"0 - None","0",85,10,0,0,-2.9,203,22,1.8,1,38,0,3,10,1,0,-6.7
2018-01-08 11:16:00,"Torridon","NG939595",-5.44879335034991,57.578380298053,"502",220,26,"Coinneach Mhor, Beinn Eighe","AC","Moderate","Moderate","3.5",94,5,60,"0 - None","0",42,0,0,0,-0.4,135,10,1.4,2,38,0,3,0,1,0,-2.8
2018-01-09 12:00:00,"Torridon","NG965594",-5.40531134563019,57.5786622115058,"670",150,28,"Coire an Laoigh, Beinn Eighe","Cube","Moderate","Low","0.7",120,15,0,"0 - None","0",38,8,0,0,3.4,120,19,0.8,1,38,0,3,0,1,0,0
2018-01-10 11:30:00,"Torridon","NG938597",-5.45063236740773,57.5801278897557,"600",200,28,"Coire Liath Mhor, Liathach","Cube","Low","Low","5",0,0,75,"2 - Trace","0",42,15,0,1,1.3,225,9,0.1,1,38,0,3,0,1,0,-0.1
2018-01-11 10:30:00,"Torridon","NG965594",-5.40531134563019,57.5786622115058,"886",210,32,"Coire nan Clach","Cube","Low","Low","-0.7",20,5,0,"0 - None","0",73,7,0,0,0.7,120,5,2,1,40,0,3,0,1,0,-4.1
2018-01-12 11:17:00,"Torridon","NG983435",-5.36211231345409,57.4368947613254,"628",347,18,"Meall a' Ghiuthais","AC","Low","Low","-0.1",164,5,80,"0 - None","0",45,10,0,0,1.1,135,9,0.9,3,40,0,3,0,1,0,0
2018-01-13 10:58:00,"Torridon","NG968594",-5.400303772554,57.5787972369289,"707",124,25,"Coire an Laoigh, Beinn Eighe.","AC","Low","Low","0.8",81,6,100,"0 - None","0",44,5,0,0,0.6,90,23,0.3,1,40,0,3,0,2,0,-0.5
2018-01-14 10:32:00,"Torridon","NG777425",-5.70363582411477,57.4183194409863,"643",351,38,"Sgurr a' Chaorachain, Applecross.","AC","Low","Low","1.6",194,28,100,"2 - Trace","0",53,15,0,0,1.1,180,34,0,2,40,0,3,0,1,0,0
2018-01-15 14:57:00,"Torridon","NH245770",-4.95055995789336,57.7482887952228,"602",80,31,"Meall Leacachain, Fannaichs","AC","Moderate","Moderate","-0.1",252,2,60,"0 - None","0",65,15,0,0,-1.3,270,30,0,4,42,0,4,0,1,0,0
2018-01-16 11:10:00,"Torridon","NG967594",-5.40197296853284,57.578752250483,"775",90,32,"Coire an Laoigh, Beinn Eighe","SA","Moderate","Moderate","-5",270,25,100,"8 - Snow","1",68,10,0,0,-7,220,42,1,2,42,0,4,0,1,0,-3
2018-01-17 11:10:00,"Torridon","NG992607",-5.36131766973768,57.5915272984343,"600",100,36,"Creag Dhub, Beinn Eighe","SA","Considerable -","Considerable -","-3",280,25,100,"10 - Heavy Snow","1",79,23,0,0,-5,290,42,1,2,50,0,4,0,1,0,-4
2018-01-18 11:15:00,"Torridon","NG967593",-5.40188920469928,57.5778555955264,"749",90,30,"Coire an Laoigh, Beinn Eighe","SA","Considerable -","Considerable -","-3",270,6,100,"10 - Heavy Snow","1",500,30,0,0,-5,270,26,1,3,60,0,4,0,1,0,-4
2018-01-19 11:39:00,"Torridon","NG970593",-5.39688172462406,57.5779904841393,"618",52,34,"Coire an Laoigh, Beinn Eighe","AC","Considerable -","Considerable -","-2.2",162,8,100,"6 - Snow Showers","1",81,30,0,0,-3.3,225,22,0.6,2,70,0,4,5,1,0,-2.5
2018-01-20 11:27:00,"Torridon","NG914568",-5.4882006498386,57.5530255121886,"511",76,25,"Tuill Bhain, Liathach","AC","Considerable -","Moderate","0.1",0,0,70,"0 - None","0",57,40,0,0,-2.6,293,9,0.3,2,76,0,4,5,1,0,-0.5
2018-01-21 11:23:00,"Torridon","NG967593",-5.40188920469928,57.5778555955264,"716",82,26,"Coire an Laoigh, Beinn Eighe","AC","Moderate","Moderate","-3.2",74,2,100,"0 - None","0",115,35,0,0,-3.7,157,10,1.4,1,76,0,4,0,1,0,-4.6
2018-01-22 10:57:00,"Torridon","NH245770",-4.95055995789336,57.7482887952228,"615",105,22,"Meall Leacachain, Fannaichs","AC","Moderate","Moderate","2.4",52,4,95,"0 - None","0",144,10,0,0,1.4,270,40,0,2,76,0,4,0,1,0,0
2018-01-23 12:35:00,"Torridon","NG774424",-5.70852909106219,57.4172762754572,"604",80,22,"Sgurr a Chaorachain","SA","Moderate","Moderate","2",190,25,100,"2 - Trace","0",35,18,0,1,1,220,34,1,2,76,0,4,0,2,0,-1
2018-01-24 11:30:00,"Torridon","NG768433",-5.71931576790535,57.4250494407693,"575",20,28,"Creag Ghorm, Bealach Na Ba","SA","Moderate","Moderate","1",190,35,100,"4 - Light Showers","1",60,5,0,1,-2,220,71,1,1,78,0,4,0,2,0,-1
2018-01-25 10:45:00,"Torridon","NG967593",-5.40188920469928,57.5778555955264,"700",90,36,"Coire an Laoigh, Beinn Eighe","SA","Moderate","Low","-2",150,5,100,"6 - Snow Showers","1",95,12,0,0,-2,220,14,1,4,82,0,4,0,1,0,-1
2018-01-26 11:31:00,"Torridon","NH137604",-5.11890877432255,57.5950524583374,"691",132,21,"Meall a' Chaorainn, Achnasheen","AC","Moderate","Low","-0.2",179,3,0,"0 - None","0",134,10,0,0,-1.2,157,19,0.3,2,88,0,4,0,1,0,0
2018-01-27 11:34:00,"Torridon","NG786424",-5.68859325530032,57.4178622178142,"761",55,20,"Sgurr a' Chaorachain, Applecross","AC","Low","Low","2.7",300,16,100,"4 - Light Showers","0",105,10,0,1,1.9,245,47,0,2,88,0,4,0,2,0,0
2018-01-28 10:55:00,"Torridon","NG967593",-5.40188920469928,57.5778555955264,"739",76,26,"Coire an Laoigh, Beinn Eighe","AC","Moderate","Low","2.2",123,3,100,"0 - None","0",56,8,0,1,2.2,225,22,0,2,92,0,4,0,2,0,0
2018-01-29 11:02:00,"Torridon","NG984634",-5.37692273447797,57.6153811023056,"604",55,26,"Meall a' Giuthais","AC","Moderate","Moderate","0.8",255,8,50,"0 - None","0",57,10,0,0,-1.5,295,28,0.3,4,92,0,4,0,1,0,0
2018-01-30 11:15:00,"Torridon","NG967592",-5.40180544581795,57.5769589403639,"762",62,39,"Coire an Laoigh, Beinn Eighe","SA","Moderate","Moderate","0",230,10,100,"6 - Snow Showers","1",77,13,0,0,0,220,48,1,3,92,0,4,0,2,0,-1
2018-01-31 10:45:00,"Torridon","NG988607",-5.3679970251354,57.5913492557679,"742",60,38,"Creag Dhub, Beinn Eighe","SA","Considerable -","Moderate","-3",160,15,100,"8 - Snow","1",139,11,0,0,-5,220,34,1,3,98,0,4,0,1,0,-1
2018-02-01 11:18:00,"Torridon","NG962593",-5.41023490574784,57.5776303406186,"738",80,30,"Coire an Laoigh, Beinn Eighe","AC","Moderate","Moderate","-0.8",123,8,100,"6 - Snow Showers","1",136,15,0,0,-1.3,0,46,0.7,2,106,0,6,5,1,0,-1
2018-02-02 11:10:00,"Torridon","NG967593",-5.40188920469928,57.5778555955264,"741",80,30,"Coire an Laoigh, Beinn Eighe","AC/GM","Considerable -","Moderate","-0.2",124,2,95,"0 - None","0",103,10,0,0,-1.1,0,11,0.2,3,112,0,6,5,1,0,-0.4
2018-02-03 11:09:00,"Torridon","NH156610",-5.08762667869846,57.6012140978423,"713",145,32,"Creagan nan Laogh, Fionn Bheinn, Achnasheen","AC","Moderate","Moderate","0.2",318,15,100,"2 - Trace","0",98,7,0,0,-0.3,337,28,0.2,2,112,0,6,0,1,0,-0.2
2018-02-04 11:46:00,"Torridon","NH225730",-4.98115852758736,57.7116222702143,"827",128,25,"North top, Beinn Liath Mhor Fannaich","AC","Moderate","Moderate","-0.4",270,5,5,"0 - None","0",139,15,0,0,-0.2,315,5,0.2,2,114,0,6,0,1,0,-1.2
2018-02-05 12:00:00,"Torridon","NG969593",-5.39855088959736,57.5779455432963,"670",24,27,"Coire an Laoigh, Beinn Eighe","Cube","Considerable -","Considerable -","0.8",200,20,70,"0 - None","1",49,9,0,0,-1.3,180,39,0.2,4,114,0,6,5,1,0,-0.3
2018-02-06 12:00:00,"Torridon","NG992608",-5.36140047941195,57.5924239889825,"630",70,32,"Flank of South East ridge of Creag Dubh","Cube","Considerable -","Considerable -","-0.8",270,5,50,"4 - Light Showers","1",90,6,0,0,-4.3,315,28,0.8,2,114,0,6,5,1,0,-1.8
2018-02-07 11:00:00,"Torridon","NH158608",-5.08413315680203,57.5995018945743,"620",100,19,"Creagan nan Laogh, Fionn Bheinn","Cube","Considerable -","Moderate","-2.1",265,20,100,"8 - Snow","1",91,22,0,0,-2.8,180,44,1.3,1,118,0,6,5,1,0,-1.8
2018-02-08 12:15:00,"Torridon","NG972594",-5.39362693916031,57.5789769624249,"630",75,28,"Coire an Laoigh, Beinn Eighe","Cube","Considerable -","Considerable -","1.5",240,10,100,"2 - Trace","0",52,8,0,0,-0.1,225,33,0.2,1,126,0,6,5,1,0,-0.2
2018-02-09 10:52:00,"Torridon","NH233780",-4.97142901787843,57.7567879963216,"675",115,27,"Meall nan Doireachan, Fannaichs","AC","Considerable -","Considerable -","-2.2",270,8,100,"6 - Snow Showers","1",139,20,0,0,-3.7,247,24,1.2,3,128,0,6,0,1,0,-1.9
2018-02-10 11:08:00,"Torridon","NG968592",-5.40013633164231,57.5770039237158,"736",28,40,"Coire an Laoigh, Beinn Eighe","AC","Considerable -","Considerable -","0.2",88,10,100,"4 - Light Showers","0",111,15,0,0,-0.5,247,32,0.2,1,134,0,6,0,1,0,-0.2
2018-02-11 11:50:00,"Torridon","NG972593",-5.39354337984478,57.5780802997407,"610",70,38,"Coire an Laoigh, Beinn Eighe","Cube","Considerable -","Considerable -","-1.8",250,10,100,"6 - Snow Showers","1",160,28,0,0,-4.6,260,38,0.4,1,138,0,6,5,1,0,-0.5
2018-02-12 11:30:00,"Torridon","NG946582",-5.43600979403517,57.5670429655091,"575",90,34,"East facing slope of Stuc a'Choir Dhuibh Bhig, Liathach","Cube","Considerable -","Considerable -","-1.2",240,10,100,"6 - Snow Showers","1",65,17,0,0,-2.8,225,33,0.3,1,144,0,6,0,1,0,-0.7
2018-02-13 11:15:00,"Torridon","NG995609",-5.35647348031233,57.5934539890603,"470",50,28,"Lower slopes of Creag Dhubh, Beinn Eighe","Cube","Considerable -","Considerable +","-1.2",180,10,50,"2 - Trace","1",55,27,0,0,-3.3,240,33,0.3,0,150,0,6,5,1,0,-0.7
2018-02-14 11:08:00,"Torridon","NG972593",-5.39354337984478,57.5780802997407,"563",25,32,"Coire an Laoigh, Beinn Eighe","AC","Considerable -","Considerable -","0.8",164,12,100,"8 - Snow","0",98,30,0,0,-0.3,157,51,0.9,2,152,0,6,0,1,0,-0.9
2018-02-15 11:03:00,"Torridon","NG943593",-5.4419474353245,57.5767693499449,"426",145,33,"Coinneach Mhor, Beinn Eighe","AC","Considerable -","Considerable -","1.2",312,10,100,"8 - Snow","1",52,20,0,0,-0.9,225,41,0,2,160,0,8,0,1,0,0
2018-02-16 11:26:00,"Torridon","NH157613",-5.08618413256814,57.6039457366757,"709",74,27,"Creagan nan Laogh, Fionn Bheinn","AC","Considerable -","Considerable -","-1.4",264,18,100,"6 - Snow Showers","1",230,15,0,0,-1.2,203,20,0.4,1,168,0,8,0,1,0,-1.6
2018-02-17 11:32:00,"Torridon","NG982632",-5.38009786650378,57.6134983494059,"698",46,26,"Meall a' Ghiuthais","AC","Considerable -",NA,"-0.1",225,6,80,"6 - Snow Showers","1",240,20,0,0,-0.7,247,19,0.6,2,174,0,8,0,1,0,0
2018-02-19 11:30:00,"Torridon","NG973594",-5.39195771845431,57.5790218387263,"600",80,20,"Coire an Laoigh, Beinn Eighe","CB ANS","Moderate","Moderate","6.8",260,3,100,"2 - Trace","0",105,18,0,1,4.6,270,20,0.1,1,180,0,8,5,2,0,0
2018-02-20 11:00:00,"Torridon","NG993607",-5.35964781863788,57.5915717539971,"520",80,32,"Creag Dhubh, Beinn Eighe","CB ANS","Low","Low","3.2",180,5,60,"0 - None","0",89,8,0,0,0,270,22,0,2,182,0,8,0,2,0,0
2018-02-21 11:11:00,"Torridon","NG969592",-5.39846721251723,57.5770488850406,"711",12,39,"Stuc Coire an Laoigh, Beinn Eighe","AC","Low","Low","1.5",140,3,0,"0 - None","0",205,1,0,0,-0.4,180,18,2.4,3,182,0,8,0,1,0,-0.6
2018-02-22 10:56:00,"Torridon","NG937596",-5.45221653064427,57.5791856302349,"534",220,31,"Coinneach Mhor, Beinn Eighe","AC","Low","Low","1.9",126,12,100,"2 - Trace","0",61,2,0,0,-0.8,180,38,0,2,182,0,8,0,1,0,0
2018-02-23 11:16:00,"Torridon","NH140764",-5.12623259568062,57.738679169404,"600",27,34,"Meall an t-Sithe, Fannaichs","AC","Low","Low","0.7",168,13,10,"0 - None","0",64,0,0,0,-1.8,157,42,0.7,2,184,0,8,0,1,0,-1
2018-02-24 11:45:00,"Torridon","NG966594",-5.40364215955904,57.5787072420086,"930",63,40,"Stuc Coire An Laoigh","SA","Low","Low","-3",220,5,0,"0 - None","0",83,3,0,0,-3,140,32,2,2,184,0,8,0,1,0,-6
2018-02-25 11:10:00,"Torridon","NG990607",-5.36465735724165,57.5914383211839,"652",359,36,"Creag Dhubh, Beinn Eighe","SA","Low","Low","-1",160,5,0,"0 - None","0",63,1,0,0,0,134,13,2,1,184,0,8,0,1,0,-5
2018-02-26 10:05:00,"Torridon","NG777424",-5.70354520406741,57.4174230563519,"650",270,28,"Sgurr a Chaorachain","SA","Moderate","Low","-4",144,10,10,"0 - None","0",29,0,0,0,-5,134,12,3,1,184,0,8,0,1,0,-5
2018-02-27 10:51:00,"Torridon","NH223751",-4.98606284415806,57.7303802105461,"530",21,31,"Meall Breac, Fannaichs","AC","Moderate","Moderate","-1.4",61,10,95,"2 - Trace","0",103,1,0,0,-2.7,90,24,1.2,4,184,0,8,0,1,0,-3
2018-02-28 11:06:00,"Torridon","NH224735",-4.98320373914552,57.716067772786,"644",348,32,"North Top, Beinn Liath Mhor Fannaich","AC","Moderate","Moderate","-8",84,16,100,"6 - Snow Showers","1",88,30,0,0,-9,90,36,2.3,3,186,0,8,10,1,0,-8
2018-03-01 11:32:00,"Torridon","NG971593",-5.39521255470573,57.5780354029542,"603",195,18,"Coire an Laoigh, Beinn Eighe","AC","Moderate","Moderate","-5.7",87,15,60,"0 - None","0",137,30,0,0,-7.6,90,35,1.9,2,192,0,10,0,1,0,-6.9
2018-03-02 11:07:00,"Torridon","NH421765",-4.65488482015052,57.7503411193977,"520",245,30,"Meall Leacachain, Fannaichs","AC","Moderate","Moderate","-3.4",112,14,75,"0 - None","1",89,80,0,0,-5.5,90,32,2.9,2,192,0,10,0,1,0,-4.8
2018-03-03 12:30:00,"Torridon","NG972593",-5.39354337984478,57.5780802997407,"600",190,20,"Coire an Laoigh, Beinn Eighe","Cube","Moderate","Moderate","-2.7",85,15,90,"2 - Trace","1",102,27,0,0,-4.3,90,30,1.7,2,192,0,10,0,1,0,-2.8
2018-03-04 11:10:00,"Torridon","NG783418",-5.69303513270591,57.4123376548414,"680",280,32,"Sgurr a\' Chaorachain","Cube","Moderate","Moderate","-3",100,15,100,"0 - None","0",125,2,0,0,-5,90,29,1.1,3,194,0,10,0,1,0,-2.8
2018-03-05 11:15:00,"Torridon","NG972594",-5.39362693916031,57.5789769624249,"620",200,24,"Coire an Laoigh, Beinn Eighe","Cube","Moderate","Moderate","-0.5",60,10,100,"2 - Trace","1",130,10,0,0,-1.6,90,29,0.3,3,194,0,10,0,1,0,-0.5
2018-03-06 11:36:00,"Torridon","NG937596",-5.45221653064427,57.5791856302349,"486",302,32,"Coinneach Mhor, Beinn Eighe","AC","Moderate","Moderate","-0.1",121,5,100,"8 - Snow","1",70,10,0,0,-2.9,90,32,0.1,3,196,0,10,0,1,0,-0.1
2018-03-07 11:14:00,"Torridon","NG984641",-5.37750572899389,57.6216578072984,"603",314,31,"Meall a' Ghiuthais","AC","Moderate","Moderate","0.1",174,2,5,"0 - None","0",66,15,0,0,-1.8,135,13,1,1,204,0,10,0,1,0,-2
2018-03-08 11:34:00,"Torridon","NG783424",-5.69357728612268,57.4177160275343,"742",322,24,"Sgurr a' Chaorachain, Applecross","AC","Moderate","Moderate","-1.3",160,5,100,"4 - Light Showers","1",97,10,0,0,-1.9,155,14,0.4,2,204,0,10,0,1,0,-1.2
2018-03-09 10:36:00,"Torridon","NG969592",-5.39846721251723,57.5770488850406,"703",19,30,"Coire an Laoigh, Beinn Eighe","AC","Moderate","Low","0.6",113,5,100,"4 - Light Showers","0",93,15,0,0,-0.6,247,22,1,2,208,0,10,0,1,0,-1
2018-03-10 12:30:00,"Torridon","NG992608",-5.36140047941195,57.5924239889825,"575",50,32,"Creag Dhubh, Beinn Eighe","Cube","Low","Low","1.2",80,15,100,"","0",130,6,0,0,-1.5,100,35,0.4,2,212,0,10,0,1,0,-0.6
2018-03-11 11:15:00,"Torridon","NG785428",-5.69061582281394,57.421399100371,"720",290,31,"Sgurr a' Chaorachain","Cube","Low","Low","0.5",70,5,70,"","0",150,30,0,0,1.8,135,10,0.4,1,212,0,10,0,1,0,-0.5
2018-03-12 11:20:00,"Torridon","NG993607",-5.35964781863788,57.5915717539971,"620",150,33,"Creag Dhubh, Beinn Eighe","Cube","Low","Low","3.5",140,5,100,"","0",125,3,0,0,-0.1,290,11,0,1,212,0,10,0,1,0,-0.1
2018-03-13 11:21:00,"Torridon","NG968592",-5.40013633164231,57.5770039237158,"732",23,45,"Coire an Laoigh, Beinn Eighe","AC","Low","Low","1.8",114,5,100,"0 - None","0",82,10,0,0,-0.7,203,13,0,2,212,0,10,0,1,0,0
2018-03-14 11:21:00,"Torridon","NG982636",-5.38043126527737,57.6170850285346,"625",80,21,"Meall a' Ghiuthais","AC","Low","Low","1.6",170,12,85,"0 - None","0",150,5,0,0,1.9,113,34,0.1,2,212,0,10,0,1,0,0
2018-03-15 11:02:00,"Torridon","NH142765",-5.12295593783219,57.7396588590109,"558",318,32,"Meall an t-Sithe, Fannaichs","AC","Low","Low","1.8",154,16,100,"0 - None","0",57,10,0,0,1.6,113,49,0,2,212,0,12,0,2,0,0
2018-03-16 10:56:00,"Torridon","NG773424",-5.71019037604802,57.4172273047446,"615",271,29,"Bealach na Ba, Applecross","AC","Low","Low","0.7",66,8,50,"0 - None","0",44,10,0,0,0,113,42,0,2,212,0,12,0,2,0,0
2018-03-17 12:00:00,"Torridon","NG779425",-5.70031312527001,57.418417188897,"643",270,22,"Sgurr a' Chaorachain","SA","Low","Low","-3",130,10,20,"0 - None","0",125,1,0,0,-7,140,36,1,2,212,0,12,0,1,0,-3
2018-03-18 11:05:00,"Torridon","NG975595",-5.38870270376333,57.5800081923473,"571",210,27,"Coire an Laoigh, Beinn Eighe","SA","Low","Low","-1",100,20,60,"2 - Trace","0",54,2,0,0,-7,90,31,0,1,212,0,12,0,1,0,-1
2018-03-19 11:15:00,"Torridon","NG967594",-5.40197296853284,57.578752250483,"777",160,28,"Coire an Laoigh, Beinn Eighe","SA","Low","Low","11",50,5,0,"0 - None","0",150,3,0,0,-4,48,12,1,2,214,0,12,0,1,0,-1
2018-03-20 11:06:00,"Torridon","NH157611",-5.08603199564973,57.6021518730934,"722",107,27,"Creagan nan Laogh, Fionn Beinn, Achnasheen","AC","Low","Low","0.3",295,8,55,"0 - None","0",65,3,0,0,-1.9,270,11,1.2,1,214,0,12,0,1,0,-0.4
2018-03-21 11:41:00,"Torridon","NG972594",-5.39362693916031,57.5789769624249,"590",55,24,"Coire an Laoigh, Beinn Eighe","AC/SR","Low","Low","5.1",105,5,100,"","0",63,5,0,1,3.6,270,26,0,2,214,0,12,0,2,0,0
2018-03-22 11:13:00,"Torridon","NG786424",-5.68859325530032,57.4178622178142,"750",66,14,"Sgurr a' Chaorachain, Applecross","AC","Low","Low","0.8",288,8,100,"0 - None","0",186,5,0,0,1,157,41,0,2,214,0,12,0,2,0,0
2018-03-23 11:15:00,"Torridon","NH245737",-4.94814872490769,57.7186869330727,"634",40,21,"Beinn Liath Bheag, Fannaichs","AC","Moderate","Moderate","2.9",270,3,100,"","0",41,5,0,1,-0.6,315,36,0,3,214,0,12,0,2,0,0
2018-03-24 11:15:00,"Torridon","NG990607",-5.36465735724165,57.5914383211839,"656",23,30,"Creag Dhubh, Beinn Eighe","SA","Moderate","Moderate","0",240,10,40,"4 - Light Showers","1",54,3,0,0,-2,225,23,0,4,214,0,12,0,1,0,-1
2018-03-25 10:15:00,"Torridon","NG965595",-5.40539519622558,57.5795588631599,"876",85,32,"Spidean Coire nan  Clach ","SA","Moderate","Moderate","-1",280,10,80,"4 - Light Showers","1",112,5,0,0,-3,290,21,0,2,218,0,12,0,1,0,-1
2018-03-26 09:05:00,"Torridon","NG774426",-5.70871057901434,57.4190690344398,"617",80,28,"Sgurr a Chaorachain","SA","Low","Low","1",220,5,20,"2 - Trace","0",50,3,0,0,-3,225,6,1,1,222,0,12,0,1,0,-1
2018-03-27 10:18:00,"Torridon","NG973593",-5.39187420004362,57.5781251744989,"552",43,33,"Coire an Laoigh, Beinn Eighe","AC","Low","Low","3.1",0,0,100,"4 - Light Showers","0",50,10,0,1,2.2,157,24,0,2,224,0,12,0,2,0,0
2018-03-28 10:17:00,"Torridon","NG878514",-5.54353538012748,57.5029384362606,"644",335,31,"Toll Ban, Beinn Damh","AC","Low","Low","-0.1",121,5,100,"0 - None","0",69,2,0,0,-1,247,8,0,4,228,0,12,0,1,0,0
2018-03-29 10:07:00,"Torridon","NG939596",-5.44887826933667,57.5792769089704,"554",267,38,"Coinneach Mhor, Beinn Eighe","AC","Low","Moderate","2.6",236,3,0,"0 - None","0",62,0,0,0,-0.9,113,15,1.2,1,228,0,12,0,1,0,-0.5
2018-03-30 10:02:00,"Torridon","NH141765",-5.12463300050016,57.7396174644197,"581",40,36,"Meall an t-Sithe, Fannaichs","AC","Moderate","Moderate","-0.1",101,5,100,"6 - Snow Showers","0",62,1,0,0,-1.8,90,20,0,4,228,0,12,0,1,0,0
2018-03-31 11:35:00,"Torridon","NG967597",-5.40222428975102,57.5814422141166,"827",195,38,"Spidean Coire nan Clach ","SA","Moderate","Moderate","-1",80,15,70,"4 - Light Showers","1",145,4,0,0,-5,50,24,0,3,234,0,12,0,1,0,-1
2018-04-01 10:05:00,"Torridon","NG989608",-5.36641012615259,57.5922904854525,"698",90,31,"Creag Dhubh (Beinn Eighe)","SA","Low","Low","0",230,5,70,"2 - Trace","1",89,3,0,0,-5,220,8,1,3,238,0,20,0,1,0,-3
2018-04-02 10:05:00,"Torridon","NG954597",-5.42392498119596,57.5808553252303,"750",200,36,"Coinneach Mhor, (Beinn Eighe)","SA","Moderate","Moderate","-2",100,20,80,"0 - None","1",60,5,0,0,-6,90,37,1,4,240,0,20,0,1,0,-1
2018-04-03 09:05:00,"Torridon","NG779418",-5.69967946272434,57.4121424683764,"606",210,25,"Sgurr a Chaorachain","SA","Moderate","Moderate","-2",45,25,90,"6 - Snow Showers","1",35,3,0,0,-5,60,29,1,3,240,0,20,0,1,0,-2
2018-04-04 10:34:00,"Torridon","NG967594",-5.40197296853284,57.578752250483,"737",150,26,"Coire an Laoigh, Beinn Eighe","AC","Moderate","Moderate","-0.3",107,5,95,"0 - None","0",108,20,0,0,-3.1,23,28,0.9,3,246,0,20,0,1,0,-0.1
2018-04-05 10:09:00,"Torridon","NG936579",-5.45244062879205,57.5638976239566,"702",149,42,"Toll a' Meitheach, Liathach","AC","Moderate","Moderate","-0.3",8,2,60,"0 - None","0",56,10,0,0,-2.9,315,8,0,2,246,0,20,0,1,0,0
2018-04-06 10:11:00,"Torridon","NG783422",-5.69339654704227,57.415923237515,"732",275,28,"Sgurr a' Chaorachain, Applecross","AC","Moderate","Moderate","1.7",141,12,100,"2 - Trace","0",128,15,0,0,1.5,135,34,0,2,246,0,20,0,1,0,0
2018-04-07 09:58:00,"Torridon","NH245770",-4.95055995789336,57.7482887952228,"610",89,26,"Meall Leacachain, Fannaichs","AC","Low","Low","5.1",243,9,100,"4 - Light Showers","0",98,5,0,1,2.8,225,20,0,3,248,0,20,0,2,0,0
2018-04-08 10:04:00,"Torridon","NH024581",-5.30576273046725,57.5696236553741,"300",284,0,"Carn Loisgte, Coulin","AC","Low","Low","8.4",256,6,100,"0 - None","0",0,0,0,0,1,247,7,NA,NA,252,0,20,0,1,0,0
2018-04-09 09:36:00,"Torridon","NH238761",-4.96164329106366,57.7399413869797,"310",221,14,"Meall Leacachain, Fannaichs","AC","Low","Low","7.5",339,4,95,"0 - None","0",0,0,0,0,0,135,12,NA,NA,252,0,20,0,1,0,0
2018-04-10 09:32:00,"Torridon","NH227752",-4.979429214754,57.731435304486,"489",20,22,"Meall Breac, Fannaichs","AC","Low","Low","2.9",149,14,100,"2 - Trace","0",54,2,0,0,0,113,33,0,2,252,0,20,0,2,0,0
2018-04-11 10:52:00,"Torridon","NG975526",-5.38295679061006,57.5181376803908,"316",181,35,"Beinn Eighe","AC","Low","Low","7.4",66,12,60,"0 - None","0",0,0,0,0,4,113,23,NA,NA,254,0,20,0,1,0,0
2018-04-12 09:36:00,"Torridon","NH146785",-5.11779289615303,57.7577619109612,"343",305,26,"The Fain, Fannaichs","AC","Low","Low","8.3",118,18,5,"0 - None","0",0,0,0,0,4,113,40,NA,NA,254,0,20,0,2,0,0
2018-04-13 09:52:00,"Torridon","NG942567",-5.44141378094939,57.5534117245023,"300",129,33,"Liathach","AC","Low","Low","7.4",81,12,100,"2 - Trace","0",0,0,0,0,2,113,21,NA,NA,254,0,20,0,2,0,0
2018-04-14 09:47:00,"Torridon","NG942567",-5.44141378094939,57.5534117245023,"300",142,26,"Liathach","AC","Low",NA,"13.1",175,3,5,"0 - None","0",0,0,0,0,4,203,18,NA,NA,256,0,20,0,2,0,0
